S.No,State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,w
7915,Uttar Pradesh,VARANASI,2014,Rabi       ,Onion,84,1285,1
7916,Assam,BARPETA,2014,Rabi       ,Gram,83,51,1
7917,Assam,SIVASAGAR,2014,Whole Year ,Sugarcane,83,3051,1
7918,Chhattisgarh,JASHPUR,2014,Whole Year ,Sugarcane,83,379,1
7919,Chhattisgarh,KABIRDHAM,2014,Kharif     ,Bajra,83,63,1
7920,Chhattisgarh,KONDAGAON,2014,Whole Year ,Jowar,83,74,1
7921,Karnataka,BAGALKOT,2014,Kharif     ,Cowpea(Lobia),83,36,1
7922,Kerala,KANNUR,2014,Whole Year ,Pump Kin,83,,1
7923,Tripura,UNAKOTI,2014,Kharif     ,Moong(Green Gram),83,44,1
7924,Uttar Pradesh,AURAIYA,2014,Rabi       ,Maize,83,199,1
7925,Uttar Pradesh,MORADABAD,2014,Kharif     ,Arhar/Tur,83,54,1
7926,West Bengal,BARDHAMAN,2014,Rabi       ,Arhar/Tur,83,98,1
7927,Assam,DHEMAJI,2014,Kharif     ,Jute,82,895,1
7928,Assam,DHUBRI,2014,Kharif     ,Papaya,82,1357,1
7929,Assam,TINSUKIA,2014,Kharif     ,Arhar/Tur,82,79,1
7930,Bihar,ARWAL,2014,Kharif     ,Arhar/Tur,82,69,1
7931,Bihar,LAKHISARAI,2014,Kharif     ,Arhar/Tur,82,128,1
7932,Bihar,MADHEPURA,2014,Kharif     ,Sannhamp,82,66,1
7933,Bihar,SAHARSA,2014,Kharif     ,Mesta,82,1133,1
7934,Karnataka,CHAMARAJANAGAR,2014,Summer     ,Dry chillies,82,158,1
7935,Odisha,SONEPUR,2014,Autumn     ,Urad,82,38,1
7936,Uttar Pradesh,ALIGARH,2014,Summer     ,Onion,82,1240,1
7937,Uttar Pradesh,BANDA,2014,Summer     ,Moong(Green Gram),82,55,1
7938,Uttar Pradesh,ETAH,2014,Summer     ,Onion,82,1240,1
7939,Uttar Pradesh,FAIZABAD,2014,Summer     ,Onion,82,714,1
7940,Uttarakhand,DEHRADUN,2014,Kharif     ,Sesamum,82,22,1
7941,Andhra Pradesh,VIZIANAGARAM,2014,Rabi       ,Cabbage,81,998,1
7942,Assam,DIBRUGARH,2014,Whole Year ,Onion,81,242,1
7943,Bihar,KATIHAR,2014,Kharif     ,Small millets,81,61,1
7944,Bihar,MADHUBANI,2014,Kharif     ,Arhar/Tur,81,92,1
7945,Bihar,SAMASTIPUR,2014,Rabi       ,Gram,81,78,1
7946,Bihar,SARAN,2014,Kharif     ,Sesamum,81,70,1
7947,Bihar,SHEOHAR,2014,Kharif     ,Moong(Green Gram),81,40,1
7948,Bihar,SHEOHAR,2014,Kharif     ,Sesamum,81,71,2
7949,Chhattisgarh,BILASPUR,2014,Rabi       ,Urad,81,21,1
7950,Chhattisgarh,DHAMTARI,2014,Kharif     ,Horse-gram,81,27,1
7951,Karnataka,BELGAUM,2014,Kharif     ,Castor seed,81,49,1
7952,Tripura,UNAKOTI,2014,Whole Year ,Sugarcane,81,4698,1
7953,Uttar Pradesh,AMETHI,2014,Rabi       ,Linseed,81,47,1
7954,Uttar Pradesh,MAINPURI,2014,Kharif     ,Guar seed,81,66,1
7955,Uttar Pradesh,SITAPUR,2014,Summer     ,Onion,81,792,1
7956,West Bengal,MEDINIPUR WEST,2014,Kharif     ,Castor seed,81,48,1
7957,Assam,KAMRUP,2014,Kharif     ,Mesta,80,416,1
7958,Assam,KARIMGANJ,2014,Kharif     ,Papaya,80,1270,1
7959,Bihar,ARWAL,2014,Summer     ,Moong(Green Gram),80,46,1
7960,Chhattisgarh,RAIGARH,2014,Whole Year ,Sweet potato,80,478,1
7961,Karnataka,RAICHUR,2014,Whole Year ,Coconut ,80,714,1
7962,Meghalaya,WEST JAINTIA HILLS,2014,Rabi       ,Rapeseed &Mustard,80,71,1
7963,Nagaland,KOHIMA,2014,Kharif     ,Bajra,80,90,1
7964,Nagaland,KOHIMA,2014,Kharif     ,Groundnut,80,80,2
7965,Nagaland,LONGLENG,2014,Kharif     ,Mesta,80,80,1
7966,Nagaland,MOKOKCHUNG,2014,Kharif     ,Blackgram,80,60,1
7967,Nagaland,MOKOKCHUNG,2014,Kharif     ,Ragi,80,70,2
7968,Nagaland,PHEK,2014,Kharif     ,Blackgram,80,70,1
7969,Nagaland,TUENSANG,2014,Kharif     ,Ragi,80,70,1
7970,Nagaland,WOKHA,2014,Kharif     ,Blackgram,80,60,1
7971,Odisha,GANJAM,2014,Autumn     ,Urad,80,15,1
7972,Uttar Pradesh,BAREILLY,2014,Rabi       ,Garlic,80,463,1
7973,Uttar Pradesh,LUCKNOW,2014,Summer     ,Onion,80,772,1
7974,Uttarakhand,CHAMPAWAT,2014,Kharif     ,Sesamum,80,14,1
7975,West Bengal,MURSHIDABAD,2014,Winter     ,Sesamum,80,50,1
7976,West Bengal,NADIA,2014,Kharif     ,Moong(Green Gram),80,61,1
7977,Andhra Pradesh,SPSR NELLORE,2014,Kharif     ,Onion,79,1451,1
7978,Andhra Pradesh,VIZIANAGARAM,2014,Kharif     ,Onion,79,1451,1
7979,Chhattisgarh,BALODA BAZAR,2014,Kharif     ,Maize,79,134,1
7980,Chhattisgarh,GARIYABAND,2014,Whole Year ,Onion,79,682,1
7981,Jammu and Kashmir ,PULWAMA,2014,Kharif     ,Dry chillies,79,4.7,1
7982,Karnataka,GADAG,2014,Kharif     ,Other Kharif pulses,79,22,1
7983,Karnataka,GULBARGA,2014,Kharif     ,Castor seed,79,48,1
7984,Karnataka,UDUPI,2014,Rabi       ,Dry chillies,79,148,1
7985,Odisha,RAYAGADA,2014,Summer     ,Groundnut,79,122.5,1
7986,Telangana ,ADILABAD,2014,Rabi       ,Cowpea(Lobia),79,78,1
7987,Tripura,GOMATI,2014,Rabi       ,Urad,79,72,1
7988,Uttar Pradesh,AGRA,2014,Summer     ,Onion,79,1276,1
7989,Uttar Pradesh,BASTI,2014,Summer     ,Moong(Green Gram),79,53,1
7990,Uttar Pradesh,HAMIRPUR,2014,Kharif     ,Soyabean,79,57,1
7991,Uttar Pradesh,HARDOI,2014,Rabi       ,Maize,79,189,1
7992,Uttar Pradesh,KHERI,2014,Rabi       ,Linseed,79,46,1
7993,Uttar Pradesh,MAHARAJGANJ,2014,Kharif     ,Maize,79,161,1
7994,Uttarakhand,HARIDWAR,2014,Kharif     ,Urad,79,47,1
7995,West Bengal,PURULIA,2014,Kharif     ,Other Kharif pulses,79,39,1
7996,Andhra Pradesh,KADAPA,2014,Rabi       ,Ragi,78,119,1
7997,Andhra Pradesh,KURNOOL,2014,Kharif     ,Sesamum,78,21,1
7998,Assam,BAKSA,2014,Rabi       ,Gram,78,49,1
7999,Assam,NALBARI,2014,Rabi       ,Sweet potato,78,528,1
8000,Assam,SIVASAGAR,2014,Rabi       ,Black pepper,78,145,1
8001,Bihar,KISHANGANJ,2014,Whole Year ,Sugarcane,78,4332,1
8002,Bihar,SAMASTIPUR,2014,Kharif     ,Small millets,78,61,1
8003,Jammu and Kashmir ,DODA,2014,Kharif     ,Other Kharif pulses,78,88.8,1
8004,Karnataka,TUMKUR,2014,Whole Year ,Cashewnut,78,58,1
8005,Meghalaya,EAST GARO HILLS,2014,Whole Year ,Turmeric,78,512,1
8006,Meghalaya,WEST JAINTIA HILLS,2014,Autumn     ,Rice,78,198,1
8007,Telangana ,MAHBUBNAGAR,2014,Rabi       ,Moong(Green Gram),78,46,1
8008,Tripura,NORTH TRIPURA,2014,Kharif     ,Mesta,78,638,1
8009,Uttar Pradesh,AMROHA,2014,Kharif     ,Dry chillies,78,64,1
8010,Uttar Pradesh,FAIZABAD,2014,Rabi       ,Coriander,78,38,1
8011,Uttar Pradesh,GAUTAM BUDDHA NAGAR,2014,Summer     ,Urad,78,42,1
8012,Uttar Pradesh,MAU,2014,Summer     ,Moong(Green Gram),78,52,1
8013,West Bengal,BANKURA,2014,Rabi       ,Maize,78,225,1
8014,West Bengal,BARDHAMAN,2014,Kharif     ,Sunflower,78,114,1
8015,West Bengal,NADIA,2014,Rabi       ,Other  Rabi pulses,78,48,1
8016,Andhra Pradesh,ANANTAPUR,2014,Rabi       ,Potato,77,1442,1
8017,Bihar,ROHTAS,2014,Whole Year ,Sugarcane,77,5086,1
8018,Bihar,SHEIKHPURA,2014,Rabi       ,Maize,77,266,1
8019,Chhattisgarh,DANTEWADA,2014,Whole Year ,Dry chillies,77,34,1
8020,Chhattisgarh,KANKER,2014,Rabi       ,Urad,77,18,1
8021,Jammu and Kashmir ,KULGAM,2014,Kharif     ,Moong(Green Gram),77,39.7,1
8022,Karnataka,BELGAUM,2014,Whole Year ,Sannhamp,77,19,1
8023,Karnataka,CHIKBALLAPUR,2014,Whole Year ,Garlic,77,85,1
8024,Karnataka,MYSORE,2014,Rabi       ,Moong(Green Gram),77,25,1
8025,Karnataka,TUMKUR,2014,Rabi       ,Maize,77,246,1
8026,Kerala,ALAPPUZHA,2014,Whole Year ,Dry ginger,77,261,1
8027,Kerala,PALAKKAD,2014,Whole Year ,Ragi,77,76,1
8028,Meghalaya,NORTH GARO HILLS,2014,Kharif     ,Sesamum,77,76,1
8029,Meghalaya,WEST GARO HILLS,2014,Rabi       ,Linseed,77,43,1
8030,Odisha,KALAHANDI,2014,Summer     ,Maize,77,86.2,1
8031,Odisha,KALAHANDI,2014,Winter     ,Sesamum,77,6.3,2
8032,Telangana ,WARANGAL,2014,Rabi       ,Bajra,77,72,1
8033,Uttar Pradesh,ETAWAH,2014,Kharif     ,Sweet potato,77,954,1
8034,Uttar Pradesh,HAMIRPUR,2014,Rabi       ,Onion,77,1178,1
8035,Uttar Pradesh,KAUSHAMBI,2014,Kharif     ,Maize,77,137,1
8036,West Bengal,COOCHBEHAR,2014,Rabi       ,Horse-gram,77,51,1
8037,West Bengal,DINAJPUR UTTAR,2014,Rabi       ,Horse-gram,77,39,1
8038,Andhra Pradesh,KADAPA,2014,Kharif     ,other oilseeds,76,136,1
8039,Assam,KAMRUP METRO,2014,Rabi       ,Moong(Green Gram),76,40,1
8040,Bihar,BHOJPUR,2014,Kharif     ,Urad,76,69,1
8041,Chhattisgarh,KORBA,2014,Whole Year ,Sweet potato,76,494,1
8042,Karnataka,BANGALORE RURAL,2014,Rabi       ,Ragi,76,123,1
8043,Karnataka,BELLARY,2014,Kharif     ,Moong(Green Gram),76,12,1
8044,Karnataka,BIDAR,2014,Whole Year ,Coriander,76,26,1
8045,Karnataka,DHARWAD,2014,Whole Year ,Coriander,76,27,1
8046,Karnataka,RAICHUR,2014,Rabi       ,Dry chillies,76,143,1
8047,Karnataka,RAMANAGARA,2014,Rabi       ,Other  Rabi pulses,76,58,1
8048,Kerala,PATHANAMTHITTA,2014,Whole Year ,Turmeric,76,170,1
8049,Odisha,KENDUJHAR,2014,Autumn     ,Groundnut,76,99.1,1
8050,Uttar Pradesh,ETAWAH,2014,Kharif     ,Moong(Green Gram),76,24,1
8051,West Bengal,COOCHBEHAR,2014,Autumn     ,Ragi,76,24,1
8052,West Bengal,DINAJPUR UTTAR,2014,Kharif     ,Niger seed,76,32,1
8053,West Bengal,JALPAIGURI,2014,Kharif     ,Sunflower,76,96,1
8054,Arunachal Pradesh,WEST SIANG,2014,Whole Year ,Turmeric,75,371,1
8055,Assam,DIBRUGARH,2014,Kharif     ,Orange,75,966,1
8056,Assam,KARIMGANJ,2014,Kharif     ,Arhar/Tur,75,66,1
8057,Assam,LAKHIMPUR,2014,Kharif     ,Castor seed,75,47,1
8058,Assam,UDALGURI,2014,Kharif     ,Castor seed,75,41,1
8059,Bihar,KATIHAR,2014,Rabi       ,Other  Rabi pulses,75,75,1
8060,Chhattisgarh,BASTAR,2014,Kharif     ,Mesta,75,185,1
8061,Chhattisgarh,JASHPUR,2014,Whole Year ,Turmeric,75,54,1
8062,Chhattisgarh,KOREA,2014,Whole Year ,Garlic,75,177,1
8063,Dadra and Nagar Haveli,DADRA AND NAGAR HAVELI,2014,Kharif     ,Maize,75,75,1
8064,Karnataka,DAKSHIN KANNAD,2014,Kharif     ,Dry chillies,75,85,1
8065,Karnataka,HASSAN,2014,Summer     ,Groundnut,75,64,1
8066,Kerala,IDUKKI,2014,Whole Year ,Garlic,75,625,1
8067,Kerala,THIRUVANANTHAPURAM,2014,Whole Year ,Dry ginger,75,203,1
8068,Meghalaya,EAST KHASI HILLS,2014,Rabi       ,Masoor,75,153,1
8069,Odisha,KHORDHA,2014,Summer     ,Groundnut,75,93.2,1
8070,Telangana ,NALGONDA,2014,Rabi       ,Tobacco,75,291,1
8071,Tripura,SOUTH TRIPURA,2014,Kharif     ,Jute,75,606,1
8072,Uttar Pradesh,BANDA,2014,Rabi       ,Coriander,75,37,1
8073,Uttar Pradesh,SITAPUR,2014,Summer     ,Rice,75,175,1
8074,Andhra Pradesh,VIZIANAGARAM,2014,Kharif     ,Cabbage,74,912,1
8075,Bihar,KHAGARIA,2014,Whole Year ,Sugarcane,74,4110,1
8076,Chhattisgarh,BIJAPUR,2014,Kharif     ,Ragi,74,17,1
8077,Chhattisgarh,BIJAPUR,2014,Kharif     ,Sesamum,74,25,2
8078,Karnataka,BAGALKOT,2014,Kharif     ,Niger seed,74,20,1
8079,Karnataka,HAVERI,2014,Rabi       ,Linseed,74,23,1
8080,Odisha,ANUGUL,2014,Summer     ,Sesamum,74,26.6,1
8081,Uttar Pradesh,GHAZIPUR,2014,Rabi       ,Maize,74,177,1
8082,Uttar Pradesh,MAHARAJGANJ,2014,Summer     ,Moong(Green Gram),74,50,1
8083,Uttar Pradesh,SAMBHAL,2014,Rabi       ,Onion,74,1132,1
8084,Uttarakhand,DEHRADUN,2014,Kharif     ,Groundnut,74,81,1
8085,Assam,BONGAIGAON,2014,Kharif     ,Tapioca,73,699,1
8086,Assam,JORHAT,2014,Kharif     ,Orange,73,939,1
8087,Bihar,DARBHANGA,2014,Rabi       ,Gram,73,70,1
8088,Karnataka,CHIKBALLAPUR,2014,Kharif     ,Castor seed,73,44,1
8089,Karnataka,UTTAR KANNAD,2014,Whole Year ,Sannhamp,73,18,1
8090,Kerala,IDUKKI,2014,Whole Year ,Cowpea(Lobia),73,,1
8091,Meghalaya,EAST GARO HILLS,2014,Winter     ,Potato,73,590,1
8092,Meghalaya,EAST KHASI HILLS,2014,Kharif     ,Sesamum,73,105,1
8093,Odisha,MAYURBHANJ,2014,Winter     ,Potato,73,876.2,1
8094,Uttar Pradesh,BASTI,2014,Rabi       ,Barley,73,126,1
8095,Uttar Pradesh,JHANSI,2014,Kharif     ,Cotton(lint),73,22,1
8096,Uttar Pradesh,KUSHI NAGAR,2014,Kharif     ,Sesamum,73,15,1
8097,Uttar Pradesh,KUSHI NAGAR,2014,Rabi       ,Coriander,73,36,2
8098,Uttar Pradesh,MAHARAJGANJ,2014,Summer     ,Banana,73,3293,1
8099,West Bengal,JALPAIGURI,2014,Kharif     ,Moong(Green Gram),73,50,1
8100,Chhattisgarh,KORBA,2014,Kharif     ,Jute,72,,1
8101,Karnataka,SHIMOGA,2014,Rabi       ,Urad,72,33,1
8102,Kerala,ALAPPUZHA,2014,Whole Year ,Pineapple,72,681,1
8103,Uttar Pradesh,AMROHA,2014,Kharif     ,Moong(Green Gram),72,23,1
8104,Uttar Pradesh,AURAIYA,2014,Rabi       ,Peas & beans (Pulses),72,40,1
8105,Uttar Pradesh,BAHRAICH,2014,Kharif     ,Jowar,72,74,1
8106,Uttar Pradesh,HAPUR,2014,Summer     ,Urad,72,39,1
8107,Uttar Pradesh,KASGANJ,2014,Kharif     ,Dry chillies,72,59,1
8108,Bihar,BEGUSARAI,2014,Rabi       ,Sunflower,71,102,1
8109,Bihar,BHOJPUR,2014,Kharif     ,Other Kharif pulses,71,71,1
8110,Bihar,SHEOHAR,2014,Rabi       ,Peas & beans (Pulses),71,55,1
8111,Chhattisgarh,RAIPUR,2014,Rabi       ,Linseed,71,33,1
8112,Chhattisgarh,RAIPUR,2014,Rabi       ,Potato,71,616,2
8113,Chhattisgarh,RAJNANDGAON,2014,Whole Year ,Sugarcane,71,174,1
8114,Karnataka,CHITRADURGA,2014,Summer     ,Cowpea(Lobia),71,26,1
8115,Karnataka,KOLAR,2014,Kharif     ,Niger seed,71,19,1
8116,Meghalaya,EAST GARO HILLS,2014,Kharif     ,Arhar/Tur,71,69,1
8117,Odisha,SAMBALPUR,2014,Autumn     ,Moong(Green Gram),71,26.7,1
8118,Tripura,DHALAI,2014,Rabi       ,Moong(Green Gram),71,43,1
8119,Tripura,KHOWAI,2014,Kharif     ,Urad,71,39,1
8120,Tripura,KHOWAI,2014,Rabi       ,Urad,71,48,2
8121,Tripura,SOUTH TRIPURA,2014,Kharif     ,Moong(Green Gram),71,40,1
8122,Uttar Pradesh,AZAMGARH,2014,Kharif     ,Sesamum,71,14,1
8123,Uttar Pradesh,SITAPUR,2014,Rabi       ,Maize,71,170,1
8124,Uttarakhand,RUDRA PRAYAG,2014,Kharif     ,Arhar/Tur,71,60,1
8125,West Bengal,MEDINIPUR WEST,2014,Kharif     ,Niger seed,71,34,1
8126,Andhra Pradesh,KRISHNA,2014,Kharif     ,Sesamum,70,19,1
8127,Assam,BAKSA,2014,Rabi       ,Sweet potato,70,475,1
8128,Assam,BARPETA,2014,Kharif     ,Maize,70,221,1
8129,Assam,CHIRANG,2014,Kharif     ,Small millets,70,40,1
8130,Assam,HAILAKANDI,2014,Kharif     ,Arhar/Tur,70,62,1
8131,Assam,NALBARI,2014,Kharif     ,Maize,70,215,1
8132,Assam,UDALGURI,2014,Rabi       ,Black pepper,70,121,1
8133,Bihar,SAHARSA,2014,Rabi       ,Barley,70,78,1
8134,West Bengal,PURULIA,2014,Kharif     ,Bajra,49,19,1
8135,Chhattisgarh,GARIYABAND,2014,Whole Year ,Sugarcane,70,274,1
8136,Karnataka,CHIKBALLAPUR,2014,Kharif     ,Small millets,70,35,1
8137,Karnataka,DHARWAD,2014,Summer     ,Cowpea(Lobia),70,26,1
8138,Karnataka,KOLAR,2014,Kharif     ,Small millets,70,45,1
8139,Kerala,MALAPPURAM,2014,Whole Year ,Cardamom,70,2,1
8140,Meghalaya,SOUTH GARO HILLS,2014,Rabi       ,Gram,70,74,1
8141,Nagaland,DIMAPUR,2014,Kharif     ,Cotton(lint),70,40,1
8142,Nagaland,DIMAPUR,2014,Kharif     ,Horse-gram,70,80,2
8143,Nagaland,KOHIMA,2014,Kharif     ,Sunflower,70,60,1
8144,Nagaland,MOKOKCHUNG,2014,Kharif     ,Castor seed,70,60,1
8145,Nagaland,TUENSANG,2014,Kharif     ,Blackgram,70,60,1
8146,Nagaland,TUENSANG,2014,Kharif     ,Sunflower,70,60,2
8147,Nagaland,WOKHA,2014,Kharif     ,Barley,70,70,1
8148,Nagaland,WOKHA,2014,Kharif     ,Groundnut,70,70,2
8149,Nagaland,ZUNHEBOTO,2014,Kharif     ,Sunflower,70,60,1
8150,Telangana ,WARANGAL,2014,Rabi       ,Tobacco,70,137,1
8151,Uttar Pradesh,AGRA,2014,Kharif     ,Jowar,70,170,1
8152,Uttar Pradesh,KASGANJ,2014,Rabi       ,Gram,70,21,1
8153,West Bengal,MALDAH,2014,Summer     ,Groundnut,70,142,1
8154,Andhra Pradesh,PRAKASAM,2014,Rabi       ,Soyabean,69,158,1
8155,Arunachal Pradesh,WEST KAMENG,2014,Whole Year ,Dry chillies,69,182,1
8156,Assam,DHUBRI,2014,Kharif     ,Arhar/Tur,69,64,1
8157,Assam,KARBI ANGLONG,2014,Rabi       ,Linseed,69,39,1
8158,Assam,TINSUKIA,2014,Kharif     ,Sesamum,69,38,1
8159,Bihar,KISHANGANJ,2014,Rabi       ,Peas & beans (Pulses),69,70,1
8160,Chhattisgarh,BILASPUR,2014,Kharif     ,Moong(Green Gram),69,18,1
8161,Chhattisgarh,RAJNANDGAON,2014,Whole Year ,Banana,69,2944,1
8162,Karnataka,BANGALORE RURAL,2014,Kharif     ,Onion,69,354,1
8163,Kerala,THRISSUR,2014,Whole Year ,Turmeric,69,140,1
8164,Odisha,BHADRAK,2014,Summer     ,Groundnut,69,74.9,1
8165,Odisha,KENDUJHAR,2014,Winter     ,Urad,69,20.4,1
8166,Tripura,UNAKOTI,2014,Kharif     ,Mesta,69,635,1
8167,Uttar Pradesh,AZAMGARH,2014,Rabi       ,Masoor,69,64,1
8168,Uttar Pradesh,PILIBHIT,2014,Summer     ,Urad,69,37,1
8169,Uttarakhand,CHAMOLI,2014,Whole Year ,Onion,69,383,1
8170,West Bengal,BARDHAMAN,2014,Summer     ,Moong(Green Gram),69,82,1
8171,West Bengal,DARJEELING,2014,Kharif     ,Niger seed,69,44,1
8172,West Bengal,MURSHIDABAD,2014,Kharif     ,Sunflower,69,74,1
8173,Andhra Pradesh,KURNOOL,2014,Rabi       ,Safflower,68,30,1
8174,Assam,DIMA HASAO,2014,Kharif     ,Niger seed,68,37,1
8175,Assam,KARIMGANJ,2014,Rabi       ,Pineapple,68,996,1
8176,Bihar,KISHANGANJ,2014,Whole Year ,Tobacco,68,120,1
8177,Bihar,SAHARSA,2014,Rabi       ,Sunflower,68,97,1
8178,Bihar,SAHARSA,2014,Whole Year ,Sugarcane,68,4240,2
8179,Chhattisgarh,KOREA,2014,Kharif     ,Sannhamp,68,21,1
8180,Karnataka,YADGIR,2014,Kharif     ,Cowpea(Lobia),68,30,1
8181,Telangana ,KARIMNAGAR,2014,Kharif     ,Urad,68,45,1
8182,Telangana ,KHAMMAM,2014,Rabi       ,Sunflower,68,97,1
8183,Uttar Pradesh,AZAMGARH,2014,Kharif     ,Bajra,68,135,1
8184,Bihar,KISHANGANJ,2014,Kharif     ,Other Kharif pulses,67,64,1
8185,Chhattisgarh,MUNGELI,2014,Kharif     ,Other Kharif pulses,67,32,1
8186,Karnataka,BELLARY,2014,Rabi       ,Ragi,67,109,1
8187,Karnataka,CHIKBALLAPUR,2014,Kharif     ,Cotton(lint),67,183,1
8188,Karnataka,DHARWAD,2014,Whole Year ,Cashewnut,67,50,1
8189,Karnataka,HASSAN,2014,Whole Year ,Turmeric,67,323,1
8190,Karnataka,TUMKUR,2014,Rabi       ,Rice,67,165,1
8191,Kerala,THRISSUR,2014,Whole Year ,Pump Kin,67,,1
8192,Odisha,KENDRAPARA,2014,Winter     ,Rapeseed &Mustard,67,19.8,1
8193,Tripura,UNAKOTI,2014,Rabi       ,Moong(Green Gram),67,38,1
8194,Uttar Pradesh,BAGHPAT,2014,Summer     ,Onion,67,1013,1
8195,Uttar Pradesh,BIJNOR,2014,Summer     ,Rice,67,175,1
8196,Uttar Pradesh,ETAH,2014,Rabi       ,Onion,67,1025,1
8197,Uttar Pradesh,KHERI,2014,Rabi       ,Garlic,67,388,1
8198,Uttar Pradesh,KHERI,2014,Summer     ,Banana,67,3023,2
8199,Uttar Pradesh,MAINPURI,2014,Rabi       ,Masoor,67,63,1
8200,Uttar Pradesh,MAU,2014,Kharif     ,Bajra,67,133,1
8201,Uttar Pradesh,MEERUT,2014,Summer     ,Maize,67,119,1
8202,Uttar Pradesh,SAMBHAL,2014,Summer     ,Urad,67,36,1
8203,Uttar Pradesh,SHAHJAHANPUR,2014,Rabi       ,Gram,67,20,1
8204,Uttar Pradesh,SHAMLI,2014,Kharif     ,Maize,67,95,1
8205,Assam,KAMRUP METRO,2014,Kharif     ,Maize,66,167,1
8206,Assam,MARIGAON,2014,Rabi       ,Black pepper,66,123,1
8207,Bihar,KHAGARIA,2014,Rabi       ,Other  Rabi pulses,66,66,1
8208,Bihar,MUZAFFARPUR,2014,Rabi       ,Other  Rabi pulses,66,66,1
8209,Bihar,NAWADA,2014,Kharif     ,Sannhamp,66,53,1
8210,Bihar,PASHCHIM CHAMPARAN,2014,Kharif     ,Sesamum,66,58,1
8211,Odisha,BHADRAK,2014,Autumn     ,Jute,36,53.3,1
8212,Chhattisgarh,BASTAR,2014,Whole Year ,Banana,66,2988,1
8213,Karnataka,BIDAR,2014,Kharif     ,Potato,66,406,1
8214,Karnataka,CHAMARAJANAGAR,2014,Rabi       ,Dry chillies,66,124,1
8215,Karnataka,CHIKBALLAPUR,2014,Rabi       ,Gram,66,47,1
8216,Kerala,THIRUVANANTHAPURAM,2014,Summer     ,Rice,66,174,1
8217,Odisha,KHORDHA,2014,Summer     ,Horse-gram,66,15.8,1
8218,Telangana ,KARIMNAGAR,2014,Kharif     ,Castor seed,66,38,1
8219,Uttar Pradesh,HATHRAS,2014,Rabi       ,Peas & beans (Pulses),66,85,1
8220,Uttar Pradesh,KANPUR NAGAR,2014,Rabi       ,Garlic,66,382,1
8221,Uttar Pradesh,KAUSHAMBI,2014,Summer     ,Onion,66,998,1
8222,Uttar Pradesh,MAHARAJGANJ,2014,Rabi       ,Barley,66,120,1
8223,Assam,CACHAR,2014,Rabi       ,Wheat,65,79,1
8224,Karnataka,BANGALORE RURAL,2014,Summer     ,Potato,65,891,1
8225,Karnataka,BELGAUM,2014,Rabi       ,Moong(Green Gram),65,21,1
8226,Karnataka,DHARWAD,2014,Rabi       ,Linseed,65,20,1
8227,Karnataka,MANDYA,2014,Rabi       ,Onion,65,431,1
8228,Kerala,KANNUR,2014,Whole Year ,Moong(Green Gram),65,,1
8229,Kerala,THIRUVANANTHAPURAM,2014,Whole Year ,Turmeric,65,122,1
8230,Odisha,DEOGARH,2014,Autumn     ,Groundnut,65,112.5,1
8231,Telangana ,ADILABAD,2014,Rabi       ,Horse-gram,65,25,1
8232,Tripura,GOMATI,2014,Rabi       ,Moong(Green Gram),65,44,1
8233,Tripura,KHOWAI,2014,Rabi       ,Gram,65,54,1
8234,Uttar Pradesh,AGRA,2014,Rabi       ,Coriander,65,31,1
8235,Uttar Pradesh,MAHARAJGANJ,2014,Summer     ,Urad,65,35,1
8236,Uttar Pradesh,SAMBHAL,2014,Kharif     ,Sweet potato,65,805,1
8237,Uttar Pradesh,SHAMLI,2014,Rabi       ,Masoor,65,51,1
8238,Uttarakhand,RUDRA PRAYAG,2014,Kharif     ,Soyabean,65,54,1
8239,West Bengal,DINAJPUR UTTAR,2014,Kharif     ,Other Kharif pulses,65,33,1
8240,West Bengal,MEDINIPUR EAST,2014,Kharif     ,Sannhamp,65,259,1
8241,West Bengal,MEDINIPUR WEST,2014,Kharif     ,Urad,65,18,1
8242,Bihar,BHOJPUR,2014,Summer     ,Moong(Green Gram),64,37,1
8243,Chhattisgarh,DHAMTARI,2014,Whole Year ,Jowar,64,58,1
8244,Karnataka,BELGAUM,2014,Summer     ,Jowar,64,135,1
8245,Karnataka,BELLARY,2014,Kharif     ,Castor seed,64,39,1
8246,Karnataka,BENGALURU URBAN,2014,Kharif     ,Potato,64,394,1
8247,Karnataka,GULBARGA,2014,Summer     ,Dry chillies,64,123,1
8248,Karnataka,HASSAN,2014,Whole Year ,Coriander,64,22,1
8249,Karnataka,KOLAR,2014,Summer     ,Onion,64,314,1
8250,Karnataka,UTTAR KANNAD,2014,Rabi       ,Other  Rabi pulses,64,49,1
8251,Kerala,PALAKKAD,2014,Whole Year ,Maize,64,64,1
8252,Odisha,BALANGIR,2014,Summer     ,Groundnut,64,76.9,1
8253,Odisha,PURI,2014,Winter     ,Sugarcane,64,3425.3,1
8254,Puducherry,KARAIKAL,2014,Summer     ,Cotton(lint),64,144,1
8255,Puducherry,PONDICHERRY,2014,Rabi       ,Other  Rabi pulses,64,52,1
8256,Tripura,UNAKOTI,2014,Kharif     ,Cotton(lint),64,97,1
8257,Uttar Pradesh,AZAMGARH,2014,Rabi       ,Garlic,64,371,1
8258,Uttar Pradesh,BAHRAICH,2014,Kharif     ,Dry ginger,64,295,1
8259,Uttar Pradesh,BAHRAICH,2014,Kharif     ,Ginger,64,295,2
